,date,Latitude,Longitude,Elevation (m),Type,magAFV-MEAN,magAFV-MAX,magAFV-DELTA,magAFV-SD,sB-MEAN,sB-MAX,sB-DELTA,sB-SD,PT-MEAN,PT-MAX,PT-DELTA,PT-SD,PD-MEAN,PD-MAX,PD-DELTA,PD-SD,PFS-MEAN,PFS-MAX,PFS-DELTA,PFS-SD,FP-MEAN,FP-MAX,FP-DELTA,FP-SD,EF-MEAN,EF-MAX,EF-DELTA,EF-SD,Kp-MEAN,Kp-MAX,Kp-DELTA,Kp-SD,DST-MEAN,DST-MAX,DST-DELTA,DST-SD
199,2002-12-30,38.789,15.213,924,Stratovolcano,3.412,5.0,3.1,0.8001666493091715,2.588,4.1,2.9999999999999996,0.7801281945936834,175893.68,238118.0,112235.0,30863.14781245318,3.532,4.9,1.9000000000000004,0.47145165888632384,608.84,693.0,132.0,38.47908522821196,2.526,3.2,1.2700000000000002,0.2560924312300802,-0.1732,1.3,3.01,0.884956307772687,27.36,37.0,17.0,5.122499389946279,-27.16,-22.0,15.0,4.109744517606903
200,,-8.108,112.922,3657,Stratovolcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2003-07-12,16.72,-62.18,915,Stratovolcano,11.132000000000003,15.5,7.7,2.43784741113959,3.548,9.2,8.399999999999999,2.778506793225455,124653.96,540677.0,522450.0,158497.55911908127,13.483999999999998,21.7,17.0,5.455095477319042,390.24,555.0,217.0,63.06562719368874,4.404,6.23,3.3800000000000003,1.1491953706833318,2.7572,5.77,7.81,1.5329615128893486,50.4,60.0,33.0,10.161200716450788,-40.64,3.0,74.0,21.557829204258947
202,2004-01-29,-8.676,122.455,1661,Stratovolcano,6.6,10.8,9.8,2.4503401124469772,3.276,7.3,5.8,1.4324454614399809,194104.84,256767.0,141235.0,29948.750894486402,5.367999999999999,9.6,6.6,1.6177968558093647,540.76,589.0,123.0,34.696637685324305,3.0803999999999996,4.52,2.6499999999999995,0.7359714668382192,-0.23799999999999996,3.39,5.8100000000000005,1.3764537769209688,34.04,57.0,40.0,9.723168207945392,-18.16,-5.0,27.0,6.731022705849882
203,2004-06-08,-7.942,112.95,2329,Stratovolcano,4.912,5.9,3.4000000000000004,0.7827941406696058,1.9039999999999997,3.8,2.9,0.6373643646559896,65544.64,114917.0,82772.0,21883.77326140688,3.6520000000000006,5.6,3.5999999999999996,1.0504443504219219,448.2,494.0,93.0,21.840329667841555,1.4672000000000003,2.48,1.87,0.5450880662792023,0.7140000000000001,2.39,3.6,1.065547590052489,18.96,37.0,27.0,9.016096716428901,-1.96,15.0,44.0,10.895258907739029
204,2004-10-24,-4.08,145.037,1807,Stratovolcano,4.896,7.2,4.300000000000001,1.2726219653403232,1.996,3.6,2.9000000000000004,0.8080222769206306,48214.48,92894.0,63710.0,15045.531352420447,6.392,8.0,3.8,1.0820197163946073,368.92,400.0,58.0,17.151093259614676,1.6283999999999998,2.06,0.9200000000000002,0.2240662104527737,-0.49439999999999995,0.7,2.34,0.5701248401300659,5.6,17.0,17.0,5.916079783099616,8.2,13.0,12.0,3.872983346207417
205,2005-01-27,-4.08,145.037,1807,Stratovolcano,3.208,4.3,2.4,0.7488435528644595,1.196,2.3,1.7999999999999998,0.4765151274268915,39718.76,65287.0,42551.0,11282.463066931205,3.984,5.3,1.7999999999999998,0.37269290307168446,372.04,420.0,80.0,23.789843771379978,1.0964,1.39,0.5199999999999999,0.13515053335694485,0.10120000000000001,0.7,1.39,0.3856738691347047,5.4,7.0,4.0,2.0,-13.64,-7.0,11.0,3.067028964106252
206,2005-10-01,13.853,-89.63,2381,Stratovolcano,5.96,9.5,7.1,2.1696773953747135,2.8,6.1,5.3999999999999995,1.6375795146088836,69212.64,291687.0,274696.0,70293.37909900666,12.095999999999998,21.3,15.9,4.172477281743625,390.64,498.0,152.0,39.477715232774045,3.4619999999999997,5.97,4.5,1.1141738344321919,-0.1144,2.36,5.04,1.1623362967173774,19.56,37.0,34.0,9.840731680114036,-8.04,-1.0,15.0,5.388877434122992
207,2005-11-24,-11.75,43.38,2361,Shield volcano,7.5,10.1,6.5,1.975474626513841,1.8239999999999998,3.2,2.4000000000000004,0.7096243137510626,179189.68,442926.0,396130.0,144869.2914482799,4.4,12.7,11.799999999999999,3.4831738400487566,389.6,471.0,135.0,41.67933140858507,1.0696,2.59,2.29,0.6326036147014442,0.5948,1.82,3.23,0.8562910330800699,19.28,27.0,14.0,4.765501022977542,-16.48,-10.0,14.0,3.787259343289463
208,2006-01-01,31.44,140.051,136,Submarine volcano,5.22,7.3,6.0,1.6345233759927287,1.2879999999999998,3.1,2.6,0.8130805618141416,40102.76,141634.0,132472.0,41003.42143679394,3.5640000000000005,11.0,9.0,1.7974240827732708,523.36,591.0,130.0,43.304041381838715,1.9672,5.79,4.9,0.9978164493866929,0.4436,2.31,3.34,1.0700190029465209,24.6,33.0,23.0,6.855654600401044,-10.56,20.0,50.0,13.838593377459524
209,2006-03-17,-29.27,-177.92,516,Stratovolcano,3.68,6.2,4.300000000000001,1.2776932339180638,2.276,4.4,3.9000000000000004,0.9479275640399253,98746.56,171517.0,122609.0,38128.240665636105,5.72,8.7,5.299999999999999,1.7851237118661176,462.4,504.0,65.0,19.546952021564213,2.4148,3.71,2.41,0.9237293976051645,-0.324,0.85,2.52,0.7194905605125522,17.88,23.0,23.0,6.112282715974451,-1.6,6.0,12.0,3.34165627596057
210,2006-05-20,16.72,-62.18,915,Stratovolcano,4.0120000000000005,6.5,4.3,1.0365487607118795,2.656,4.4,3.2,0.9526629344456867,158820.48,233177.0,132659.0,35915.75179861895,2.4879999999999995,3.4,1.7,0.49692387076224587,556.12,595.0,71.0,15.764728563050701,1.4744,1.98,0.95,0.2710024600134348,-0.6908,0.97,3.0199999999999996,0.9441262274364236,16.28,23.0,16.0,5.287721626560915,-13.92,-4.0,17.0,4.94064773081425
211,2006-06-07,12.769,124.056,1535,Stratovolcano,8.744000000000002,13.8,11.100000000000001,3.39731266346407,3.4640000000000004,9.8,9.100000000000001,2.5330942869673576,117277.12,300914.0,274602.0,80560.751959996,14.132,46.8,40.599999999999994,8.956967492777155,428.8,586.0,261.0,70.21989271804203,4.565200000000001,13.7,11.75,2.4285028309639665,0.9292,3.35,5.23,1.3586510466880988,36.52,53.0,36.0,11.532996141506334,-9.24,17.0,59.0,20.290145391297717
212,2006-06-14,-7.54,110.446,2910,Stratovolcano,2.54,3.7,2.6,0.6770032003863301,1.224,2.4,1.9,0.561456439390745,32563.6,46421.0,25946.0,6816.887663491798,5.176,7.2,4.5,1.417533068397348,363.24,380.0,35.0,10.137718349477526,1.2124,1.61,0.9200000000000002,0.27979575884324387,0.07160000000000002,0.86,1.6,0.45695258689131707,5.56,10.0,7.0,2.7092434368288134,-4.88,5.0,19.0,5.479659356809205
213,2006-07-18,-1.467,-78.442,5023,Stratovolcano,2.6920000000000006,3.6,2.0,0.5376802023508026,1.368,2.1,1.4000000000000001,0.4432080023344946,31836.56,44794.0,17417.0,4585.978422321675,5.992000000000001,6.8,1.8999999999999995,0.588727441181401,351.96,371.0,40.0,12.431411826498227,1.3872,1.58,0.43000000000000016,0.12262816424731585,0.08040000000000001,0.91,1.51,0.4303049306402767,7.08,10.0,10.0,3.1874754901018454,-4.28,2.0,13.0,3.541656862731528
214,2006-08-17,-1.467,-78.442,5023,Stratovolcano,3.2319999999999998,5.1,4.3,1.245899942477993,1.544,3.5,3.0,0.6344814155408074,25093.68,35538.0,21419.0,6102.948930093823,9.624,13.9,7.2,2.207615606636868,305.32,317.0,21.0,5.8716834610413615,1.6103999999999998,2.38,1.2599999999999998,0.40652470199648794,-0.4991999999999999,0.24,1.57,0.413490427136268,5.52,10.0,10.0,3.163858403911275,5.8,10.0,8.0,2.516611478423583
215,2006-11-30,13.257,123.685,2462,Stratovolcano,10.784,15.5,10.7,4.0404908942685,1.2760000000000002,2.6,2.1,0.6064102022008975,37226.68,90956.0,74251.0,19066.98761979284,4.796,9.3,6.6000000000000005,1.770941369253464,438.32,480.0,75.0,22.082647788101255,1.8336,3.49,2.5500000000000003,0.6797112131878754,-1.5156,2.02,7.029999999999999,2.1096387526462124,16.8,37.0,34.0,10.452272480183437,-8.72,1.0,21.0,5.070502933634887
216,,-4.08,145.037,1807,Stratovolcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2007-04-18,2.93,-76.03,5364,Stratovolcano,5.62,9.4,7.800000000000001,2.544438379420234,2.172,6.4,5.800000000000001,1.4287290389246894,61924.0,151154.0,137016.0,41350.982768450216,10.056,18.1,13.400000000000002,4.601456291219118,342.92,385.0,71.0,23.232376833491088,2.0043999999999995,3.17,2.13,0.7070247520419635,0.6603999999999999,2.76,4.199999999999999,1.0360963597400903,20.52,33.0,33.0,10.34456378974,-12.44,15.0,48.0,17.209687194523127
218,2007-05-19,-5.519,148.115,75,Stratovolcano,10.395999999999999,16.4,10.399999999999999,3.2456997191155357,4.8919999999999995,9.1,7.8,2.10414669957523,207845.28,459029.0,431681.0,139739.9962076952,11.636,29.2,23.799999999999997,6.5546980606788185,475.56,609.0,291.0,113.52829309618521,4.7848,7.74,6.11,1.8406862850578314,-1.4916000000000003,2.21,6.05,1.5883762148810967,29.6,43.0,26.0,8.845903006477066,-1.36,14.0,38.0,8.189831093089365
219,2007-07-07,-6.72,106.73,2211,Stratovolcano,4.124,5.2,2.2,0.5680962359788466,1.8119999999999998,2.8,1.9,0.5270357356637846,89687.76,123126.0,67378.0,19221.33520180115,3.5280000000000005,4.6,1.8999999999999995,0.5719265687131521,440.48,455.0,34.0,8.770784837553974,1.2344000000000002,1.68,0.83,0.22494591942657385,0.1996,0.96,1.6400000000000001,0.4942290292297017,12.32,17.0,7.0,3.132091952673165,-4.12,2.0,12.0,3.539303132915668
220,2007-09-30,15.55,41.83,244,Stratovolcano,3.7159999999999997,7.1,4.8,1.162497311824849,3.3599999999999994,6.9,4.9,1.2298373876248845,228692.08,324569.0,137638.0,37493.20609670504,3.3680000000000003,6.3,3.9,1.2854052538661365,631.76,673.0,85.0,20.19958745453316,2.6971999999999996,4.9,2.9600000000000004,0.9079579652531646,0.8,2.76,3.51,0.9294084139924708,40.2,50.0,23.0,7.842193570679061,-27.92,-14.0,26.0,6.76338179709924
221,2008-05-02,-42.833,-72.646,1122,Caldera,4.112,6.1,3.6999999999999997,1.1106754701531856,3.0040000000000004,5.7,4.8,1.3473678042761748,140671.56,176159.0,80571.0,20296.937226011876,5.848,9.2,5.199999999999999,1.8122545810858546,476.6,510.0,72.0,26.866956160557777,2.404,3.19,1.7,0.4636090306856989,-0.19519999999999996,2.16,3.79,1.1084189941834572,17.48,47.0,44.0,13.057947771376634,-6.08,6.0,29.0,7.68071177257247
222,2008-08-08,52.177,-175.508,314,Stratovolcano,4.3999999999999995,5.5,2.7,0.7571877794400365,1.796,3.5,3.1,0.7640244324191036,44255.04,84881.0,66521.0,16579.32112723558,3.332,4.7,2.5,0.7163099887618488,345.12,368.0,46.0,13.185598204101321,0.7412000000000001,1.03,0.5800000000000001,0.18290070165711955,-0.0828,0.74,1.74,0.46989821592908115,9.12,20.0,20.0,5.509990925582365,-1.0,3.0,7.0,2.362907813126304
223,2008-08-22,-1.467,-78.442,5023,Stratovolcano,2.7079999999999997,3.8,3.1999999999999997,0.5597023018236271,1.06,2.9,2.4,0.5180090089306684,45549.8,58143.0,24747.0,7342.851580505583,2.568,4.0,2.5,0.5807466458505521,416.64,447.0,62.0,14.182971009864845,0.7963999999999999,1.17,0.6799999999999999,0.16683025305181712,0.04080000000000001,1.11,2.05,0.4750606978762469,6.64,13.0,13.0,4.689349635077342,-6.76,-3.0,9.0,2.7580186124583475
224,2008-11-20,2.93,-76.03,5364,Stratovolcano,2.3040000000000003,3.6,2.9000000000000004,0.6723590310739246,1.14,2.0,1.5,0.40414518843273806,30551.68,38031.0,15806.0,4847.4694491043465,5.332000000000001,7.3,3.4,1.2548970741326424,311.88,333.0,40.0,14.675149062275313,0.9236,1.37,0.7700000000000001,0.2828998644986126,0.08159999999999998,0.69,1.3399999999999999,0.35663566843488886,2.04,7.0,7.0,3.006659275674582,-2.48,4.0,13.0,3.318132004607411
225,2009-03-23,60.485,-152.742,3108,Stratovolcano,3.8079999999999994,7.1,4.6,1.3943098651304164,1.5719999999999998,4.4,4.0,0.818799934864026,77644.12,190312.0,144521.0,33464.08272352115,3.032,4.5,2.8,0.5878775382679629,416.76,438.0,57.0,16.15105775689836,0.948,1.31,0.8,0.1817278184538625,-0.7412000000000001,0.62,2.87,0.8270193468111856,11.44,27.0,27.0,8.144937077718895,-13.36,-4.0,21.0,6.210743380090126
226,2009-11-30,19.421,-155.287,1222,Shield volcano,2.72,4.7,3.9000000000000004,1.0392304845413265,1.4200000000000004,3.1,2.8000000000000003,0.65891324669236,39715.2,66731.0,50653.0,12211.443123835392,3.908,4.7,1.5,0.45453272709454046,328.76,349.0,46.0,14.157683426323672,0.748,0.98,0.41999999999999993,0.12838743448380505,-0.1852,0.82,1.88,0.4398590683389397,0.36,3.0,3.0,0.99498743710662,0.48,4.0,6.0,2.023198787399136
227,,-1.467,-78.442,5023,Stratovolcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2010-03-31,63.633,-19.633,1651,Stratovolcano,4.264,5.8,3.4,1.00203127030381,2.096,4.3,3.5999999999999996,1.0418253212511202,65100.0,226643.0,208169.0,41521.76269841314,3.74,12.1,10.6,2.29981883344464,379.08,408.0,57.0,15.024757346903588,0.9872,2.93,2.5100000000000002,0.5421909257816844,0.34519999999999995,1.61,2.25,0.6035459109849611,16.16,27.0,20.0,8.867919710958146,-7.32,-2.0,13.0,3.0099833886584824
229,2010-05-27,14.382,-90.601,2569,Complex volcano,4.7,7.3,6.199999999999999,1.4465476141489433,2.256,4.9,4.4,1.3604778572251737,44529.64,86498.0,70677.0,22329.833173880485,9.735999999999999,16.8,10.9,2.6863668153598583,326.8,347.0,39.0,11.532562594670797,1.8644000000000003,2.82,1.63,0.4105796715214559,-0.1076,1.03,2.96,1.0137729857648934,12.04,17.0,10.0,2.7910571473905725,-1.04,11.0,22.0,6.044832503882965
230,2010-05-29,16.88,145.85,0,Stratovolcano,6.64,13.6,11.9,3.591540987746996,2.1479999999999997,4.8,3.9,0.9883150644742124,42358.08,75456.0,60548.0,18750.83026143998,15.06,25.8,21.1,7.01694377916768,362.96,385.0,70.0,19.596938536414303,3.6492,5.91,4.96,1.7127437052869294,-0.25760000000000005,2.27,4.82,1.4094688124727464,24.24,33.0,20.0,7.172168430816443,5.6,18.0,30.0,9.38971068066885
231,2010-08-06,2.781,125.407,1797,Stratovolcano,2.8320000000000003,4.8,3.5999999999999996,1.166447598480103,1.732,2.9,1.7999999999999998,0.4394314508543966,85441.04,132423.0,118426.0,32334.022221802225,2.1879999999999997,7.0,5.8,1.432166191473601,505.6,533.0,76.0,20.03746490951388,1.1148,3.5,2.9,0.7040011837111262,-0.23440000000000003,2.29,4.33,0.8862424423749219,17.8,40.0,33.0,10.319883720275147,-47.2,-27.0,44.0,12.469963913339924
232,2010-08-30,3.17,98.392,2460,Stratovolcano,1.7759999999999996,2.4,1.7,0.4274731960407966,0.9680000000000001,1.7,1.2,0.33999999999999997,53384.36,95692.0,65705.0,17938.333295115983,1.396,1.9,0.9999999999999999,0.24062418831031926,486.56,549.0,99.0,27.805994557529022,0.61,0.85,0.38999999999999996,0.08640987597877146,-0.4404,0.38,1.22,0.28146166109555076,4.44,13.0,13.0,4.0730823708832595,-10.88,-7.0,10.0,2.8183919765237295
233,2010-10-26,-7.54,110.446,2910,Stratovolcano,3.472,4.4,2.2,0.6065750846625118,2.3,3.6,2.4000000000000004,0.5515130702591433,180020.4,252612.0,134099.0,29998.698437043342,1.7519999999999998,2.2,0.8000000000000003,0.23473389188611007,615.16,654.0,66.0,19.661044394097345,1.2344,1.52,0.61,0.16522913383137572,-0.768,1.21,3.29,0.8917632346462074,18.72,27.0,17.0,6.201612693485462,-18.88,-7.0,21.0,5.348831648126533
234,,-1.467,-78.442,5023,Stratovolcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2010-12-28,-7.942,112.95,2329,Stratovolcano,3.588,4.5,2.2,0.6300264544710272,1.464,3.2,2.6,0.711149304529881,67646.52,129407.0,105732.0,35892.27238106646,3.752,6.6,4.8,1.393173834571025,351.6,392.0,72.0,25.11473670974872,0.892,1.45,1.1,0.36903026072848466,0.02160000000000001,1.08,1.94,0.5126051111723331,4.44,20.0,20.0,7.217340230306452,-6.8,0.0,14.0,3.7969285832981723
236,2011-01-03,-7.54,110.446,2910,Stratovolcano,5.5,6.9,5.1000000000000005,1.14418821295566,1.7840000000000003,4.4,3.9000000000000004,1.0415053208377445,43053.72,84968.0,65689.0,16713.801336819422,9.752,17.0,12.0,2.8101186214582947,339.28,361.0,54.0,11.932169403200184,1.9232,3.24,2.3400000000000003,0.5338673368294162,-0.14799999999999996,1.32,2.9000000000000004,0.7608219239743292,11.08,17.0,14.0,4.812483766206386,1.28,7.0,11.0,3.1160872901765764
237,2011-01-28,31.934,130.862,1700,Shield volcano,3.748,5.6,3.9999999999999996,1.0801697397477243,1.4440000000000004,2.8,2.3,0.6403644795479109,26709.44,42906.0,27610.0,8400.528292315908,6.5,9.5,5.6,1.8743887892679398,297.2,309.0,23.0,7.4833147735478835,1.1440000000000001,1.66,0.9199999999999999,0.3123833115474214,0.04799999999999998,1.14,2.44,0.6662144299447939,7.16,20.0,20.0,4.887739763939975,-4.0,1.0,9.0,2.8722813232690143
238,2011-02-23,12.769,124.056,1535,Stratovolcano,5.1160000000000005,6.3,3.1999999999999997,0.7116178749862878,1.1600000000000001,2.5,2.2,0.5423713365090993,75822.28,102645.0,47212.0,12155.526968283468,2.98,4.7,3.2,0.828150549920323,412.52,435.0,58.0,17.25089369665622,0.9288,1.38,0.8799999999999999,0.21315721897228815,-0.39199999999999996,0.68,2.42,0.7106511098985212,4.8,17.0,17.0,5.744562646538028,-8.4,0.0,19.0,5.361902647381804
239,2011-03-18,2.781,125.407,1797,Stratovolcano,7.728000000000001,9.1,3.8,0.7850265388295269,1.912,5.1,4.699999999999999,1.0666614583206175,77312.48,155468.0,135298.0,49030.502082989115,3.7920000000000003,5.0,3.8,1.1320777358467924,398.56,429.0,82.0,20.004332863990573,1.0848,1.57,1.23,0.3684553342446454,-1.3792,1.26,4.2,1.1445593038370707,11.2,37.0,34.0,10.259142264341596,0.96,9.0,19.0,6.1473571557214735
240,,-1.467,-78.442,5023,Stratovolcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2011-06-04,-40.59,-72.117,2236,Stratovolcano,2.8760000000000003,4.5,2.6,0.7275987905432498,1.408,2.4,2.1,0.5476616960618419,40139.88,60989.0,48725.0,13159.577964104068,3.4320000000000004,4.0,1.4,0.3567445397853577,411.56,435.0,45.0,13.65674436557508,1.0696,1.31,0.4600000000000001,0.1156315989107937,-0.22279999999999997,0.55,1.55,0.48078512178865657,7.8,10.0,7.0,2.5495097567963922,-13.04,-7.0,13.0,3.7246923810340813
242,2011-06-22,13.37,41.7,2218,Stratovolcano,4.656,6.6,4.8,1.2728183950063994,2.556,4.8,4.1,1.253023011227913,88736.44,123693.0,78942.0,29674.717375907727,7.564,12.6,7.1,1.5654818214637094,435.88,497.0,115.0,40.89144164736675,2.8576000000000006,5.67,3.9699999999999998,0.9289612478462167,0.4536,1.49,2.85,0.6714156685690318,22.68,30.0,20.0,5.836094584565949,-2.68,6.0,13.0,3.448671241700683
243,2011-07-09,63.633,-19.083,1490,Subglacial volcano,5.2,7.7,5.0,1.3272779161376365,1.7719999999999998,5.3,4.7,1.03260189166332,36645.44,59538.0,40620.0,13675.252353186515,6.78,23.3,19.200000000000003,4.045058714036176,348.96,358.0,17.0,4.953786430600334,1.4372,4.96,4.08,0.8476119395100568,0.42560000000000003,2.04,3.49,0.806195179014776,15.08,30.0,23.0,7.560423268574319,-12.56,-7.0,13.0,3.6977470618382395
244,2011-07-17,1.358,124.792,1580,Stratovolcano,2.708,3.9,3.0999999999999996,0.791580697086532,0.88,3.1,2.7,0.5958187643906493,17703.4,28811.0,18488.0,5027.8518690059545,7.284,9.7,6.199999999999999,1.6344418007380992,382.2,405.0,36.0,10.808946911393974,2.0316,2.88,1.7599999999999998,0.4541262673163342,-0.0404,0.74,1.49,0.38737879824963745,8.92,13.0,6.0,2.0999999999999996,3.28,10.0,15.0,4.354308211415448
245,2011-12-27,0.8,127.33,1715,Stratovolcano,3.384,4.2,1.8000000000000003,0.42000000000000004,0.8240000000000001,1.6,1.3,0.31395328739585876,44674.84,95576.0,82192.0,23675.631453529033,2.616,4.5,3.5,0.7614022152143591,324.84,356.0,51.0,14.769563297538625,0.4968,0.78,0.5900000000000001,0.1282159636446778,-0.29000000000000004,0.37,1.3900000000000001,0.35224281397922086,1.08,3.0,3.0,1.469693845669907,-0.52,3.0,8.0,1.78232058470598
246,2012-02-10,19.421,-155.287,1222,Shield volcano,4.744,7.2,6.7,1.348480626483006,1.952,4.8,4.3999999999999995,1.1719357206491035,96699.90476190476,155215.0,123063.0,40511.347247289574,7.82,11.8,5.700000000000001,1.7624477927650009,414.0,437.0,74.0,20.884603579351623,2.811,3.81,1.52,0.42725090208603816,-0.16119999999999998,1.02,2.91,0.8561314151460627,13.6,27.0,27.0,7.905694150420948,-8.2,0.0,14.0,3.5118845842842465
247,2012-03-02,19.421,-155.287,1222,Shield volcano,5.42,8.5,5.1,1.5297058540778352,2.9759999999999995,5.5,4.6,1.2187014947612616,103483.76,163309.0,133382.0,42332.64282272802,7.287999999999999,19.9,16.799999999999997,4.705255926443676,456.44,490.0,59.0,17.79063424014632,2.8596,7.63,6.31,1.7350299709226928,0.5672,2.22,5.9,1.7257740292402133,30.12,40.0,37.0,11.095494581135174,-19.6,6.0,56.0,14.026760139105537
248,2012-12-12,55.832,160.326,3611,Shield volcano,3.264,5.0,3.2,0.8194917123843698,1.3159999999999998,2.8,2.5,0.7255342858886822,45346.48,59786.0,23926.0,8292.704977468651,8.724,10.7,3.299999999999999,0.7507107743110302,293.12,307.0,26.0,7.378572581016828,1.4140000000000001,1.84,0.72,0.18170488894541795,-0.3148,0.15,1.2,0.3947691308431634,3.96,13.0,13.0,4.953786430600334,11.92,18.0,15.0,4.707440918375928
249,2013-02-12,-7.54,110.446,2910,Stratovolcano,4.084,6.7,4.300000000000001,1.1621388327849074,1.268,2.9,2.4,0.5047441596162027,39969.24,64905.0,43237.0,12217.948096550419,6.787999999999999,15.7,12.0,3.2886572741267317,353.48,370.0,33.0,7.605480480109941,1.67,3.85,2.97,0.798060148109151,-0.01879999999999999,1.39,2.8499999999999996,0.6925756276393213,12.04,20.0,17.0,6.024118192731613,-2.28,18.0,33.0,9.838360296987164
250,,-8.32,121.708,875,Stratovolcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2013-05-07,13.257,123.685,2462,Stratovolcano,6.34,10.4,8.700000000000001,2.319123397608099,4.208,8.8,7.6000000000000005,1.9467751111346512,188262.68,364057.0,296007.0,88372.32252225051,7.716,17.6,13.100000000000001,3.189132588442611,477.68,535.0,119.0,39.948633685438274,3.6748000000000003,7.44,5.180000000000001,1.2058438262616487,-0.9312,1.08,3.84,0.9605177423313602,19.08,30.0,20.0,5.139066063011838,2.28,13.0,22.0,6.617653159038582
252,2013-08-10,-8.32,121.708,875,Stratovolcano,4.76,9.0,8.4,2.2783400390050064,2.36,8.2,7.8999999999999995,1.6963195453687372,87148.4,167847.0,153861.0,60965.29323243403,7.311999999999999,14.7,10.799999999999999,2.670411953238675,400.32,483.0,130.0,46.959840999162964,2.1923999999999997,3.73,2.31,0.5387197787347332,-0.7120000000000001,0.96,4.55,1.2067483858148171,16.0,23.0,16.0,5.431390245600108,1.32,11.0,23.0,6.6690828954712105
253,2013-09-01,-16.355,-70.903,5672,Stratovolcano,4.616,8.7,7.299999999999999,1.8794236705259764,2.488,5.1,4.1,1.0635318518972527,111874.84,169808.0,113328.0,27376.403966554848,6.0,8.4,5.1000000000000005,1.779278880145924,416.84,445.0,44.0,12.123255888305474,1.996,2.93,1.86,0.6015466177557093,0.3472,2.36,3.3499999999999996,0.853724780008171,24.12,40.0,37.0,10.178899744078434,-27.72,-14.0,28.0,8.369189526670628
254,2013-09-04,31.593,130.657,1117,Stratovolcano,6.824,9.1,5.3,1.7395593311717388,2.272,4.1,3.3999999999999995,0.8890631773576797,77282.32,129075.0,96663.0,28287.027032015932,5.792000000000001,13.7,10.6,3.0323148473292365,403.4,445.0,83.0,25.31468611958942,1.6952,3.52,2.46,0.6518762663778048,-1.2268000000000001,0.52,3.52,1.0690288427664927,15.56,33.0,30.0,8.371977066380436,-5.0,9.0,29.0,7.477744758058185
255,2013-09-15,3.17,98.392,2460,Stratovolcano,2.244,4.0,3.2,0.6564297372910524,1.4920000000000002,3.3,2.8,0.8035960842778334,139147.72,259130.0,186456.0,52802.57571015515,1.7439999999999998,2.4,1.2,0.35832945734337834,517.52,574.0,121.0,38.89207288552943,0.9232,1.44,0.8799999999999999,0.2982549245192776,-0.017599999999999987,1.28,2.9000000000000004,0.6550526696380987,12.88,23.0,20.0,5.883026432033091,-2.56,2.0,8.0,2.0631690833925043
256,2013-12-13,-38.12,176.5,1111,Lava dome,2.136,2.8,1.9,0.5057008338270101,0.848,1.7,1.4,0.43023249528597907,24699.64,38699.0,23507.0,5697.251953646893,3.508,5.5,2.6,0.6350328075514419,307.64,326.0,40.0,13.2,0.6579999999999999,0.9,0.33999999999999997,0.07874007874011811,0.414,0.73,0.7,0.18092355660149215,1.2,3.0,3.0,1.5,-7.16,0.0,12.0,3.60185137579736
257,2014-02-01,3.17,98.392,2460,Stratovolcano,5.191999999999999,6.0,1.2999999999999998,0.422216374228507,0.716,1.6,1.4000000000000001,0.40484564959994324,22246.4,44841.0,35893.0,8529.249957254937,2.9560000000000004,5.4,4.7,1.385965367532681,341.4,362.0,45.0,11.940826325398646,0.5868,0.92,0.76,0.23742928771882096,-0.2528,0.14,1.0899999999999999,0.32689855714986976,1.56,7.0,7.0,2.416609194718914,-0.96,6.0,15.0,4.834597535817572
258,2014-02-13,-7.93,112.308,1731,Stratovolcano,5.308,6.8,3.4,0.96043392970747,1.04,2.9,2.5,0.6251666444503684,29082.32,91280.0,84254.0,25118.978433845594,1.984,4.7,3.7,1.039503086415171,442.52,463.0,56.0,16.142903497615702,0.7544,1.86,1.53,0.44607622666983726,-0.038000000000000006,0.94,2.12,0.5866642992376475,15.96,30.0,30.0,8.691375035056305,-13.92,0.0,22.0,5.407710544521899
259,2014-09-27,35.893,137.48,3067,Complex volcano,4.8839999999999995,6.1,3.5999999999999996,0.977957054271812,3.036,5.3,3.8,0.9801700532730703,84140.72,114953.0,52086.0,14370.723234873509,6.184,7.6,2.6999999999999993,0.6693778205667309,446.08,466.0,40.0,12.041317757344224,2.4596,2.87,1.05,0.2622416188682999,0.6288,2.19,3.09,1.0394482510768233,30.52,43.0,23.0,6.021627686929839,-26.96,-13.0,27.0,9.427265421814182
260,2014-11-10,19.421,-155.287,1222,Shield volcano,7.24,9.6,5.3,1.7804493814764857,2.7840000000000003,5.9,5.2,1.1883742395951427,92016.16,119311.0,59241.0,17108.254882950514,4.416666666666667,5.2,1.7000000000000002,0.6968978882638881,427.08,440.0,25.0,6.879437961539202,1.5766666666666664,1.93,0.7,0.27933253778725214,-0.2244,3.48,5.51,1.2441197691540795,22.12,40.0,30.0,6.881860213634101,-8.04,2.0,21.0,6.425729530566938
